ランダムタスク
Thread ID: 2272969140
Total: 0.001526

 %self     total     self     wait    child    calls  name
  1.77      0.00     0.00     0.00     0.00       15  Kernel#==
  1.68      0.00     0.00     0.00     0.00       14  Fixnum#+
  1.68      0.00     0.00     0.00     0.00       16  String#==
  1.59      0.00     0.00     0.00     0.00        1  WCBT#SB
  1.59      0.00     0.00     0.00     0.00        8  Array#==
  1.50      0.00     0.00     0.00     0.00        1  WCBT#sbg
  1.41      0.00     0.00     0.00     0.00        5  Object#print_debug
  1.24      0.00     0.00     0.00     0.00        1  WCBT#AB
  1.24      0.00     0.00     0.00     0.00        2  Task#get_long_resource_array
  1.15      0.00     0.00     0.00     0.00        2  Task#get_short_resource_array
  1.15      0.00     0.00     0.00     0.00        1  WCBT#show_blocktime_120409
  1.06      0.00     0.00     0.00     0.00        1  WCBT#LB
  0.97      0.00     0.00     0.00     0.00        7  Array#size
  0.97      0.00     0.00     0.00     0.00        6  Float#to_f
  0.88      0.00     0.00     0.00     0.00        1  WCBT#procList
  0.80      0.00     0.00     0.00     0.00        1  WCBT#lowest_priority_task
  0.80      0.00     0.00     0.00     0.00        6  String#<<
  0.71      0.00     0.00     0.00     0.00        4  <Module::Term::ANSIColor>#coloring?
  0.62      0.00     0.00     0.00     0.00        1  WCBT#BB
  0.62      0.00     0.00     0.00     0.00        2  Fixnum#<
  0.62      0.00     0.00     0.00     0.00        4  Kernel#respond_to?
  0.62      0.00     0.00     0.00     0.00        1  WCBT#DB
  0.62      0.00     0.00     0.00     0.00        3  Enumerable#min
  0.53      0.00     0.00     0.00     0.00        2  Kernel#block_given?
  0.53      0.00     0.00     0.00     0.00        6  Array#sort!
  0.44      0.00     0.00     0.00     0.00        3  Float#/
  0.44      0.00     0.00     0.00     0.00        3  Integer#to_i
  0.35      0.00     0.00     0.00     0.00        3  Array#+
  0.35      0.00     0.00     0.00     0.00        3  Float#ceil
  0.27      0.00     0.00     0.00     0.00        1  Array#uniq
  0.27      0.00     0.00     0.00     0.00        3  Fixnum#<=>
  0.18      0.00     0.00     0.00     0.00        1  Array#sort
  0.18      0.00     0.00     0.00     0.00        1  String#to_s
  0.18      0.00     0.00     0.00     0.00        2  String#to_str
  0.18      0.00     0.00     0.00     0.00        1  Array#uniq!
  0.18      0.00     0.00     0.00     0.00        3  Fixnum#-
  0.18      0.00     0.00     0.00     0.00        1  Array#[]


Thread ID: 2272969140
Total: 0.001180

 %self     total     self     wait    child    calls  name
 29.75      0.00     0.00     0.00     0.00       49  Array#each
  7.03      0.00     0.00     0.00     0.00        1  WCBT#sbg
  5.34      0.00     0.00     0.00     0.00        3  WCBT#sbgp
  4.75      0.00     0.00     0.00     0.00        3  WCBT#wcsxg
  4.32      0.00     0.00     0.00     0.00        8  Task#get_all_require
  3.31      0.00     0.00     0.00     0.00       43  Fixnum#==
  2.63      0.00     0.00     0.00     0.00       23  Array#<<
  2.20      0.00     0.00     0.00     0.00        4  WCBT#SR
  2.20      0.00     0.00     0.00     0.00       14  String#==
  2.03      0.00     0.00     0.00     0.00        1  Term::ANSIColor#magenta
  2.03      0.00     0.00     0.00     0.00       15  Kernel#==
  2.03      0.00     0.00     0.00     0.00        3  WCBT#wcspg
  1.95      0.00     0.00     0.00     0.00        6  Integer#upto
  1.86      0.00     0.00     0.00     0.00       14  Fixnum#+
  1.78      0.00     0.00     0.00     0.00        1  WCBT#set_blocktime
  1.78      0.00     0.00     0.00     0.00        1  Term::ANSIColor#blue
  1.69      0.00     0.00     0.00     0.00        1  WCBT#SB
  1.61      0.00     0.00     0.00     0.00        8  Array#==
  1.61      0.00     0.00     0.00     0.00       11  Fixnum#to_s
  1.53      0.00     0.00     0.00     0.00        3  WCBT#partition
  1.44      0.00     0.00     0.00     0.00        1  WCBT#AB
  1.36      0.00     0.00     0.00     0.00        5  Object#print_debug
  1.19      0.00     0.00     0.00     0.00        2  Task#get_long_resource_array
  1.10      0.00     0.00     0.00     0.00        4  <Module::Term::ANSIColor>#coloring?
  1.02      0.00     0.00     0.00     0.00        1  WCBT#LB
  1.02      0.00     0.00     0.00     0.00        2  Task#get_short_resource_array
  0.93      0.00     0.00     0.00     0.00        1  WCBT#procList
  0.85      0.00     0.00     0.00     0.00        7  Array#size
  0.76      0.00     0.00     0.00     0.00        6  String#<<
  0.76      0.00     0.00     0.00     0.00        1  WCBT#lowest_priority_task
  0.76      0.00     0.00     0.00     0.00        3  Enumerable#min
  0.76      0.00     0.00     0.00     0.00        1  WCBT#show_blocktime_120409
  0.59      0.00     0.00     0.00     0.00        6  Array#sort!
  0.51      0.00     0.00     0.00     0.00        4  Kernel#respond_to?
  0.51      0.00     0.00     0.00     0.00        3  Float#ceil
  0.51      0.00     0.00     0.00     0.00        1  Array#uniq
  0.51      0.00     0.00     0.00     0.00        3  Integer#to_i
  0.42      0.00     0.00     0.00     0.00        6  Float#to_f
  0.42      0.00     0.00     0.00     0.00        1  WCBT#BB
  0.34      0.00     0.00     0.00     0.00        3  Float#/
  0.34      0.00     0.00     0.00     0.00        1  WCBT#DB
  0.34      0.00     0.00     0.00     0.00        3  Array#+
  0.34      0.00     0.00     0.00     0.00        3  Fixnum#<=>
  0.34      0.00     0.00     0.00     0.00        2  String#to_str
  0.25      0.00     0.00     0.00     0.00        2  Kernel#block_given?
  0.25      0.00     0.00     0.00     0.00        1  Array#sort
  0.25      0.00     0.00     0.00     0.00        3  Fixnum#-
  0.17      0.00     0.00     0.00     0.00        2  Fixnum#<
  0.17      0.00     0.00     0.00     0.00        1  Array#uniq!
  0.17      0.00     0.00     0.00     0.00        1  String#to_s
  0.17      0.00     0.00     0.00     0.00        1  Array#[]


Thread ID: 2272969140
Total: 0.001125

 %self     total     self     wait    child    calls  name
 31.73      0.00     0.00     0.00     0.00       49  Array#each
  6.04      0.00     0.00     0.00     0.00        3  WCBT#wcsxg
  5.87      0.00     0.00     0.00     0.00        3  WCBT#sbgp
  4.18      0.00     0.00     0.00     0.00        8  Task#get_all_require
  3.91      0.00     0.00     0.00     0.00       43  Fixnum#==
  3.02      0.00     0.00     0.00     0.00        4  WCBT#SR
  3.02      0.00     0.00     0.00     0.00       23  Array#<<
  2.22      0.00     0.00     0.00     0.00        3  WCBT#wcspg
  2.13      0.00     0.00     0.00     0.00        1  WCBT#set_blocktime
  2.13      0.00     0.00     0.00     0.00        1  Term::ANSIColor#blue
  2.04      0.00     0.00     0.00     0.00        1  Term::ANSIColor#magenta
  2.04      0.00     0.00     0.00     0.00        1  WCBT#AB
  1.78      0.00     0.00     0.00     0.00        6  Integer#upto
  1.69      0.00     0.00     0.00     0.00        8  Array#==
  1.69      0.00     0.00     0.00     0.00       14  String#==
  1.60      0.00     0.00     0.00     0.00        2  Task#get_long_resource_array
  1.60      0.00     0.00     0.00     0.00        1  WCBT#SB
  1.51      0.00     0.00     0.00     0.00        1  WCBT#sbg
  1.42      0.00     0.00     0.00     0.00        3  WCBT#partition
  1.33      0.00     0.00     0.00     0.00       15  Kernel#==
  1.33      0.00     0.00     0.00     0.00        5  Object#print_debug
  1.24      0.00     0.00     0.00     0.00        2  Task#get_short_resource_array
  1.24      0.00     0.00     0.00     0.00       14  Fixnum#+
  1.07      0.00     0.00     0.00     0.00        4  <Module::Term::ANSIColor>#coloring?
  1.07      0.00     0.00     0.00     0.00        1  WCBT#lowest_priority_task
  1.07      0.00     0.00     0.00     0.00       11  Fixnum#to_s
  0.98      0.00     0.00     0.00     0.00        7  Array#size
  0.89      0.00     0.00     0.00     0.00        1  WCBT#LB
  0.80      0.00     0.00     0.00     0.00        1  WCBT#procList
  0.80      0.00     0.00     0.00     0.00        6  Array#sort!
  0.80      0.00     0.00     0.00     0.00        1  WCBT#BB
  0.71      0.00     0.00     0.00     0.00        3  Enumerable#min
  0.62      0.00     0.00     0.00     0.00        1  WCBT#show_blocktime_120409
  0.62      0.00     0.00     0.00     0.00        6  String#<<
  0.62      0.00     0.00     0.00     0.00        6  Float#to_f
  0.53      0.00     0.00     0.00     0.00        1  Array#uniq
  0.53      0.00     0.00     0.00     0.00        4  Kernel#respond_to?
  0.44      0.00     0.00     0.00     0.00        3  Array#+
  0.44      0.00     0.00     0.00     0.00        2  Fixnum#<
  0.36      0.00     0.00     0.00     0.00        1  WCBT#DB
  0.36      0.00     0.00     0.00     0.00        3  Fixnum#<=>
  0.36      0.00     0.00     0.00     0.00        3  Fixnum#-
  0.36      0.00     0.00     0.00     0.00        3  Float#/
  0.27      0.00     0.00     0.00     0.00        2  String#to_str
  0.27      0.00     0.00     0.00     0.00        1  String#to_s
  0.27      0.00     0.00     0.00     0.00        2  Kernel#block_given?
  0.27      0.00     0.00     0.00     0.00        1  Array#uniq!
  0.27      0.00     0.00     0.00     0.00        3  Float#ceil
  0.27      0.00     0.00     0.00     0.00        1  Array#sort
  0.09      0.00     0.00     0.00     0.00        3  Integer#to_i
  0.09      0.00     0.00     0.00     0.00        1  Array#[]


Thread ID: 2272969140
Total: 0.001385

 %self     total     self     wait    child    calls  name
 30.32      0.00     0.00     0.00     0.00       52  Array#each
  4.98      0.00     0.00     0.00     0.00        3  WCBT#wcsxg
  4.91      0.00     0.00     0.00     0.00        3  WCBT#sbgp
  4.84      0.00     0.00     0.00     0.00        8  Task#get_all_require
  3.97      0.00     0.00     0.00     0.00       46  Fixnum#==
  3.03      0.00     0.00     0.00     0.00       23  Array#<<
  2.60      0.00     0.00     0.00     0.00       15  Kernel#==
  2.45      0.00     0.00     0.00     0.00        8  Array#==
  2.17      0.00     0.00     0.00     0.00       17  String#==
  2.09      0.00     0.00     0.00     0.00        1  WCBT#SB
  2.09      0.00     0.00     0.00     0.00        1  WCBT#set_blocktime
  2.02      0.00     0.00     0.00     0.00        4  WCBT#SR
  1.95      0.00     0.00     0.00     0.00        1  Term::ANSIColor#magenta
  1.95      0.00     0.00     0.00     0.00        1  Term::ANSIColor#blue
  1.95      0.00     0.00     0.00     0.00        6  Integer#upto
  1.88      0.00     0.00     0.00     0.00       11  Fixnum#to_s
  1.81      0.00     0.00     0.00     0.00        1  WCBT#AB
  1.59      0.00     0.00     0.00     0.00        3  WCBT#wcspg
  1.52      0.00     0.00     0.00     0.00        1  WCBT#sbg
  1.44      0.00     0.00     0.00     0.00        3  WCBT#partition
  1.44      0.00     0.00     0.00     0.00       14  Fixnum#+
  1.37      0.00     0.00     0.00     0.00        1  WCBT#BB
  1.37      0.00     0.00     0.00     0.00        5  Object#print_debug
  1.30      0.00     0.00     0.00     0.00        1  WCBT#show_blocktime_120409
  1.30      0.00     0.00     0.00     0.00        2  Task#get_long_resource_array
  1.23      0.00     0.00     0.00     0.00        2  Task#get_short_resource_array
  1.08      0.00     0.00     0.00     0.00        7  Array#size
  0.94      0.00     0.00     0.00     0.00        1  WCBT#procList
  0.72      0.00     0.00     0.00     0.00        4  <Module::Term::ANSIColor>#coloring?
  0.72      0.00     0.00     0.00     0.00        3  Enumerable#min
  0.72      0.00     0.00     0.00     0.00        2  Fixnum#<
  0.65      0.00     0.00     0.00     0.00        3  Integer#to_i
  0.65      0.00     0.00     0.00     0.00        1  WCBT#lowest_priority_task
  0.65      0.00     0.00     0.00     0.00        6  String#<<
  0.58      0.00     0.00     0.00     0.00        4  Kernel#respond_to?
  0.51      0.00     0.00     0.00     0.00        1  WCBT#LB
  0.51      0.00     0.00     0.00     0.00        6  Array#sort!
  0.51      0.00     0.00     0.00     0.00        3  Array#+
  0.51      0.00     0.00     0.00     0.00        6  Float#to_f
  0.51      0.00     0.00     0.00     0.00        1  WCBT#DB
  0.43      0.00     0.00     0.00     0.00        3  Fixnum#<=>
  0.43      0.00     0.00     0.00     0.00        1  Array#[]
  0.36      0.00     0.00     0.00     0.00        3  Float#ceil
  0.36      0.00     0.00     0.00     0.00        1  Array#uniq!
  0.36      0.00     0.00     0.00     0.00        3  Float#/
  0.22      0.00     0.00     0.00     0.00        1  String#to_s
  0.22      0.00     0.00     0.00     0.00        1  Array#sort
  0.22      0.00     0.00     0.00     0.00        2  Kernel#block_given?
  0.22      0.00     0.00     0.00     0.00        1  Array#uniq
  0.22      0.00     0.00     0.00     0.00        2  String#to_str
  0.14      0.00     0.00     0.00     0.00        3  Fixnum#-


Thread ID: 2272969140
Total: 0.001158

 %self     total     self     wait    child    calls  name
 33.42      0.00     0.00     0.00     0.00       54  Array#each
  6.04      0.00     0.00     0.00     0.00        3  WCBT#sbgp
  4.75      0.00     0.00     0.00     0.00        3  WCBT#wcsxg
  4.23      0.00     0.00     0.00     0.00       48  Fixnum#==
  3.63      0.00     0.00     0.00     0.00       23  Array#<<
  3.37      0.00     0.00     0.00     0.00        8  Task#get_all_require
  2.85      0.00     0.00     0.00     0.00        4  WCBT#SR
  2.68      0.00     0.00     0.00     0.00        6  Integer#upto
  2.42      0.00     0.00     0.00     0.00        3  WCBT#wcspg
  2.07      0.00     0.00     0.00     0.00        1  WCBT#set_blocktime
  2.07      0.00     0.00     0.00     0.00       19  String#==
  1.81      0.00     0.00     0.00     0.00       15  Kernel#==
  1.81      0.00     0.00     0.00     0.00        1  Term::ANSIColor#blue
  1.64      0.00     0.00     0.00     0.00        1  Term::ANSIColor#magenta
  1.55      0.00     0.00     0.00     0.00        1  WCBT#sbg
  1.55      0.00     0.00     0.00     0.00        1  WCBT#SB
  1.47      0.00     0.00     0.00     0.00        3  WCBT#partition
  1.30      0.00     0.00     0.00     0.00        8  Array#==
  1.30      0.00     0.00     0.00     0.00        1  WCBT#AB
  1.30      0.00     0.00     0.00     0.00        5  Object#print_debug
  1.21      0.00     0.00     0.00     0.00        2  Task#get_long_resource_array
  1.21      0.00     0.00     0.00     0.00        2  Task#get_short_resource_array
  1.04      0.00     0.00     0.00     0.00        4  <Module::Term::ANSIColor>#coloring?
  1.04      0.00     0.00     0.00     0.00       14  Fixnum#+
  0.86      0.00     0.00     0.00     0.00        1  WCBT#procList
  0.86      0.00     0.00     0.00     0.00        7  Array#size
